as_of,test_year,cutoff_used,label,confidence,size_mult,degradation_level,crisis,fwd_1d_ret,fwd_5d_ret,fwd_20d_ret
2019-11-01,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00401800125949614,0.009146639233252873,0.0179662917591783
2019-11-04,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0011059736771714679,0.003188654216729203,0.0070926430368964954
2019-11-05,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00022777898006598463,0.006416175367954802,0.014428333781459024
2019-11-06,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0035168758463275385,0.0065128423227991394,0.01602132329993644
2019-11-07,2019,2019-01-01,BULL_TREND,0.9978,1.0,0,0,0.0024662742522230108,0.004445587558888242,0.021708200631393337
2019-11-08,2019,2019-01-01,BULL_TREND,0.9672,1.0,0,0,-0.0019097043635131206,0.009225041947561907,0.015989985810551888
2019-11-11,2019,2019-01-01,BULL_TREND,0.9668,1.0,0,0,0.0021077305291494763,0.011902196601947246,0.016798939898717613
2019-11-12,2019,2019-01-01,BULL_TREND,0.9978,1.0,0,0,0.0003238515352486093,0.00948226869403701,0.017540546331675788
2019-11-13,2019,2019-01-01,BULL_TREND,0.9998,1.0,0,0,0.0014557744325882638,0.005402509308260139,0.02597844620045464
2019-11-14,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.007236310472518603,0.0023260266291891263,0.0251010535851226
2019-11-15,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0007379133326388398,-0.002662127825187599,0.024728276546152728
2019-11-18,2019,2019-01-01,BULL_TREND,0.9959,1.0,0,0,-0.000288774263491165,0.004326128854625466,0.024196917159966524
2019-11-19,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.003718894680984408,0.006892563770576787,0.02455709834124642
2019-11-20,2019,2019-01-01,BULL_TREND,0.9999,1.0,0,0,-0.0016086314301119176,0.015155819769785639,0.0325965721475574
2019-11-21,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0022237196036674067,0.013020981486668859,0.038794821848260996
2019-11-22,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.007749993794738508,0.0021870578751239655,0.0380733256855732
2019-11-25,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0022658678212714722,-0.012189788463317863,0.030122259840927645
2019-11-26,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.004457276359147722,-0.008341967345218082,0.03326465656684019
2019-11-27,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0037082146405390537,-0.01096689508159765,0.028424681577105426
2019-11-29,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.00849473087100061,0.0017815200446626989,0.026561368432886923
2019-12-02,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.00670665548495919,0.007187455984948521,0.03787168086131909
2019-12-03,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.006169998115848951,0.012857324674766968,0.05465089328051942
2019-12-04,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0017984689095020823,0.009503807039327405,0.04024650617353687
2019-12-05,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.009133763250275262,0.016376781043502264,0.042340544982103934
2019-12-06,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0031442488925267353,0.007781115429275509,0.030001881092568405
2019-12-09,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0011150024114372492,0.017905148993253128,0.03875747954501474
2019-12-10,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.002838621868937352,0.019264546371720703,0.046968322731002266
2019-12-11,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00861898289491303,0.01644325404893654,0.041000551260561346
2019-12-12,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0005993530288808113,0.011887909131985896,0.039202915496937996
2019-12-13,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.006870029930665211,0.015715555675880788,0.03699697563012361
2019-12-16,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00021899383414192286,0.010326215736130129,0.03224891647942796
2019-12-17,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,6.279599042358086e-05,0.010136511972560047,0.04060768877047116
2019-12-18,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00409870363823206,0.015449993747046475,0.04378107248186858
2019-12-19,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.004384298595361713,0.011054393224054992,0.03748483796082103
2019-12-20,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0015276239429649063,0.0010910558409442661,0.03308067982597329
2019-12-23,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,3.118785170808103e-05,0.0019923839266131615,0.032687987375157546
2019-12-24,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.005323288386110292,0.011331336680032278,0.02347238869662771
2019-12-26,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.00024776030782669434,-0.0016412569306445413,0.0017342187489823857
2019-12-27,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0055133089876431285,0.0024159513607491245,0.012482208501008563
2019-12-30,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.002429345090872781,0.005138983229947325,0.017253883202771103
2019-12-31,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00935186150662548,0.008047066415792559,0.018082451304925362
2020-01-02,2020,2020-01-01,BULL_TREND,0.9918,1.0,0,0,-0.007572238524382824,0.005479198033063959,-0.009665176224203376
2020-01-03,2020,2020-01-01,BULL_TREND,0.9997,1.0,0,0,0.0038151109840580677,0.010235567618683605,0.005303909520325556
2020-01-06,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.00281181670847086,0.013317307082143959,0.016746978491371856
2020-01-07,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.005329588711002531,0.014625301158443405,0.03138845993542416
2020-01-08,2020,2020-01-01,BULL_TREND,0.9999,1.0,0,0,0.006780669328638522,0.011527240783235193,0.029372710893689424
2020-01-09,2020,2020-01-01,BULL_TREND,0.9997,1.0,0,0,-0.0028776081134890275,0.013072220827900383,0.01699054411103984
2020-01-10,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.0068772647437296275,0.019158182523004497,0.02753991941631395
2020-01-13,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.0015246421703621893,0.010214990532718682,0.0222898347515168
2020-01-14,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.0022599118960702214,0.011879630728764523,0.03044731570194159
2020-01-15,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.008318399585178993,0.010755961729989272,0.027027065527645444
2020-01-16,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.003112536081159245,-0.00649703055742723,0.020186074034845403
2020-01-17,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.0019581612418273497,-0.025455593148316913,0.014399954609692012
2020-01-21,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.00012065336670774585,-0.013311281755043924,0.021249608027752886
2020-01-22,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.0011469253732545592,-0.01424565972397196,0.016931561410899576
2020-01-23,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.008892984992288744,-0.012179017391549363,0.005305550074696352
2020-01-24,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.016029401473059868,-0.021413130289304805,-0.01931475179683617
2020-01-27,2020,2020-01-01,BEAR_TREND,0.8904,0.5,0,0,0.010478964032484273,0.001916405296442436,-0.03353972497080748
2020-01-28,2020,2020-01-01,BULL_TREND,0.9999,1.0,0,0,-0.0008264444236045776,0.006638320338031134,-0.047079954258497536
2020-01-29,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.003245838390844469,0.019105225404137505,-0.0891247288574224
2020-01-30,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.018157815595675753,0.019226036294841542,-0.09588620891612698
2020-01-31,2020,2020-01-01,BULL_TREND,0.9943,1.0,0,0,0.007428482343069698,0.03254254233058962,-0.039287744213342246
