as_of,label,confidence,size_mult,degradation_level,crisis,needs_llm_review,fwd_1d_ret,fwd_5d_ret,fwd_20d_ret
2024-02-26,BEAR_TREND,0.994,0.5,0,0,0,0.001857808431802832,0.01247064290223654,0.03042553282470095
2024-02-27,BEAR_TREND,0.9779,0.5,0,0,0,-0.0013216468068089071,0.0004930659317174957,0.02661492082707162
2024-02-28,BEAR_TREND,0.9897,0.5,0,0,0,0.003594897164906463,0.006893662360870856,0.03661277552088049
2024-02-29,BEAR_TREND,0.9891,0.5,0,0,0,0.009388276199003842,0.013245803150405244,0.03270211174959892
2024-03-01,BEAR_TREND,0.9723,0.5,0,0,0,-0.001072394746922778,-0.002203426050222723,0.021316803408868656
2024-03-04,BEAR_TREND,0.9834,0.5,0,0,0,-0.009994218190529924,-0.001991008876173206,0.015912768739985372
2024-03-05,BEAR_TREND,0.9776,0.5,0,0,0,0.005067340102729245,0.018928332997200537,0.027295688692696496
2024-03-06,BEAR_TREND,0.9808,0.5,0,0,0,0.009926227195827586,0.01220204617016396,0.009640242699891388
2024-03-07,BEAR_TREND,0.9801,0.5,0,0,0,-0.00600213625860424,0.0002720879101603124,0.01016068962559924
2024-03-08,BEAR_TREND,0.9829,0.5,0,0,0,-0.0008597367918569132,-0.0005978326544088253,0.016828842153306045
2024-03-11,BEAR_TREND,0.9826,0.5,0,0,0,0.010757367807676221,0.006206838942704351,0.018881174379411503
2024-03-12,BEAR_TREND,0.9612,0.5,0,0,0,-0.001567445672765011,0.0010300773358957738,-0.0020563926080053863
2024-03-13,BEAR_TREND,0.7236,0.5,0,0,0,-0.0019769079358550323,0.011875000151934323,0.007053578829940843
2024-03-14,BEAR_TREND,0.963,0.5,0,0,0,-0.006866600231214881,0.017229739090138807,-0.004879686980021614
2024-03-15,BEAR_TREND,0.9686,0.5,0,0,0,0.0059431515675332225,0.02232115484323227,-0.010552454100729802
2024-03-18,BEAR_TREND,0.9501,0.5,0,0,0,0.005557194510341201,0.013473630572006012,-0.018191991768925164
2024-03-19,BEAR_TREND,0.7728,0.5,0,0,0,0.009249336194085744,0.006010986530395446,-0.029396400330429562
2024-03-20,VOLATILE_TRANSITION,0.5307,0.25,0,0,1,0.0033045281224532985,0.005168505408537083,-0.040270498029385426
2024-03-21,VOLATILE_TRANSITION,0.5105,0.25,0,0,1,-0.0018957909418320096,0.0016662774595312957,-0.0517808516195335
2024-03-22,BEAR_TREND,0.7838,0.5,0,0,1,-0.0027626317441034054,0.0018226220327288711,-0.04123093830878111
2024-03-25,BEAR_TREND,0.6998,0.5,0,0,0,-0.0018471573935913144,-0.0017892401412870074,-0.02716601802952645
2024-03-26,BEAR_TREND,0.7146,0.5,0,0,0,0.008404143125246621,0.0011565118988949852,-0.025828283711396893
2024-03-27,BEAR_TREND,0.8504,0.5,0,0,0,-0.00019120532009686553,-0.0193055829085389,-0.037617077407561705
2024-03-28,BEAR_TREND,0.9447,0.5,0,0,0,-0.0017400023522752273,-0.008870934197491631,-0.02831371988418363
2024-04-01,BEAR_TREND,0.9912,0.5,0,0,0,-0.00635796274352729,-0.006588032618795592,-0.02317281983349606
2024-04-02,BEAR_TREND,0.9973,0.5,0,0,0,0.0010984237309172862,0.0009250835370799848,-0.03249559268850222
2024-04-03,BEAR_TREND,0.9983,0.5,0,0,0,-0.01220608208489693,-0.01018467467810924,-0.03669534224087867
2024-04-04,BEAR_TREND,0.9994,0.5,0,0,0,0.010446821540136986,0.009608819047088657,-0.015670415093939627
2024-04-05,BEAR_TREND,0.9996,0.5,0,0,0,0.0005593241463719423,-0.01462105638338318,-0.013772301889600436
2024-04-08,BEAR_TREND,0.9996,0.5,0,0,0,0.0011568934172541123,-0.02750986119508758,-0.004144675979145251
2024-04-09,BEAR_TREND,0.9991,0.5,0,0,0,-0.010013258472064912,-0.030405156899142693,-0.004197854012821578
2024-04-10,BEAR_TREND,1.0,0.5,0,0,0,0.0075469892364457,-0.02639448838306868,0.005971449359270853
2024-04-11,BEAR_TREND,1.0,0.5,0,0,0,-0.013803165339080214,-0.03567564788295763,0.004189119405653807
2024-04-12,BEAR_TREND,1.0,0.5,0,0,0,-0.01252804078566272,-0.03071346822364529,0.01955577655635765
2024-04-15,BEAR_TREND,1.0,0.5,0,0,0,-0.0018237488915288091,-0.009376597639351392,0.03262942699086335
2024-04-16,BEAR_TREND,1.0,0.5,0,0,0,-0.00591824014164688,0.004210170813141234,0.03926274828249432
2024-04-17,BEAR_TREND,1.0,0.5,0,0,0,-0.002057726635803392,0.009709267189143,0.0583958075810449
2024-04-18,BEAR_TREND,1.0,0.5,0,0,0,-0.0087284351797835,0.007947553916666239,0.05839587538491786
2024-04-19,BEAR_TREND,1.0,0.5,0,0,0,0.009209144977934569,0.026456152804432254,0.06925021718877544
2024-04-22,BEAR_TREND,1.0,0.5,0,0,0,0.011866609691026042,0.020691640989156657,0.06071402588513242
2024-04-23,BEAR_TREND,1.0,0.5,0,0,0,-0.0004746073624046776,-0.007257838965604502,0.05084561344593541
2024-04-24,BEAR_TREND,1.0,0.5,0,0,0,-0.0037989091774335293,-0.010011566818711848,0.048317213740719955
2024-04-25,BEAR_TREND,1.0,0.5,0,0,0,0.00947394817916547,0.003058663899564218,0.04462846677083654
2024-04-26,BEAR_TREND,1.0,0.5,0,0,0,0.00354149125067571,0.005961447742384607,0.041671766415707134
2024-04-29,BEAR_TREND,1.0,0.5,0,0,0,-0.015841215462753078,0.012763175256829795,0.038720866928311004
2024-04-30,BEAR_TREND,1.0,0.5,0,0,0,-0.0032471509508891216,0.03020031601542339,0.048049651275180905
2024-05-01,BEAR_TREND,1.0,0.5,0,0,0,0.009353343578700324,0.03365633020853398,0.0444886877579278
2024-05-02,BEAR_TREND,1.0,0.5,0,0,0,0.012395297420226381,0.029978379690613233,0.04423488436826628
2024-05-03,BEAR_TREND,0.9968,0.5,0,0,0,0.010326856423710673,0.018678339683846135,0.03229104463056953
2024-05-06,BEAR_TREND,0.9942,0.5,0,0,0,0.0011034322831826593,0.008401431980849194,0.022881847540442424
2024-05-07,BEAR_TREND,0.9988,0.5,0,0,0,9.665698605743067e-05,0.011911658778956724,0.03389788911781344
2024-05-08,BEAR_TREND,0.998,0.5,0,0,0,0.005761867819991107,0.02434317831732158,0.03377874459001373
2024-05-09,BEAR_TREND,0.9958,0.5,0,0,0,0.0012881639219990415,0.016379183054674007,0.02660685002725094
2024-05-10,BEAR_TREND,0.8842,0.5,0,0,0,0.00013420242407025107,0.016530785711979412,0.028453914851563233
2024-05-13,BEAR_TREND,0.8851,0.5,0,0,0,0.004588254878857834,0.017565556228611667,0.030792442992927604
2024-05-14,BEAR_TREND,0.8671,0.5,0,0,0,0.012383027069566177,0.015402365494906922,0.03451181955940452
2024-05-15,BEAR_TREND,0.8681,0.5,0,0,0,-0.002057662704757268,9.4291838787397e-05,0.023915431431777545
2024-05-16,BEAR_TREND,0.6825,0.5,0,0,0,0.0014375156097450326,-0.005163632699861531,0.02665091974509859
2024-05-17,BEAR_TREND,0.7581,0.5,0,0,0,0.00115228215160057,-1.8539485325042016e-05,0.03333647441810794
2024-05-20,BEAR_TREND,0.679,0.5,0,0,0,0.002452651928423144,-0.0004716819785403059,0.03476953163241636
2024-05-21,BEAR_TREND,0.705,0.5,0,0,0,-0.002879527434167306,-0.009899206538585226,0.029433705096292062
2024-05-22,BEAR_TREND,0.8214,0.5,0,0,0,-0.007304273495599922,-0.013627072115599659,0.031022512148517256
2024-05-23,BEAR_TREND,0.9923,0.5,0,0,0,0.006616748633090586,0.0026807436614950664,0.03523254607290438
2024-05-24,BEAR_TREND,0.9767,0.5,0,0,0,0.0006986090995133587,-0.003097686595408544,0.03238813663499829
2024-05-28,BEAR_TREND,0.9981,0.5,0,0,0,-0.007002454871396835,-0.0026800261642112577,0.032955199983574435
2024-05-29,BEAR_TREND,0.9999,0.5,0,0,0,-0.006633823067866751,0.016289572541623443,0.04187915360391692
2024-05-30,BEAR_TREND,0.9998,0.5,0,0,0,0.009108077830044081,0.0230574595061126,0.04470954898538504
2024-05-31,BEAR_TREND,0.9943,0.5,0,0,0,0.0008156352536050626,0.012591013572621268,0.03741098402244103
2024-06-03,BEAR_TREND,0.9935,0.5,0,0,0,0.0011178600200449917,0.014891809700116054,0.04354122228759616
2024-06-04,BEAR_TREND,0.9881,0.5,0,0,0,0.011884928757871505,0.016200041176317903,0.04702785080920968
2024-06-05,BEAR_TREND,0.9934,0.5,0,0,0,-1.8592348722257235e-05,0.012512533757098598,0.040696780424946066
2024-06-06,BEAR_TREND,0.996,0.5,0,0,0,-0.0012156581825512047,0.014569890172135835,0.04191705413140201
2024-06-07,BEAR_TREND,0.974,0.5,0,0,0,0.0030896755196778702,0.016422813723826035,0.044199804480555605
2024-06-10,BEAR_TREND,0.9845,0.5,0,0,0,0.002408336387425436,0.02135674051733627,0.05128423598288512
2024-06-11,BEAR_TREND,0.9871,0.5,0,0,0,0.008213079681904878,0.021491611799858923,0.03971543391100529
2024-06-12,BEAR_TREND,0.9479,0.5,0,0,0,0.002013301672693091,0.010418053725231857,0.0377503591386954
2024-06-13,BEAR_TREND,0.9066,0.5,0,0,0,0.0006084359956222141,0.007036028078186041,0.03851357207598061
2024-06-14,BEAR_TREND,0.9679,0.5,0,0,0,0.007958880499648435,0.0031520603923942403,0.0440368120108412
2024-06-17,BEAR_TREND,0.9785,0.5,0,0,0,0.0025407055123127797,-0.0009362659228344672,0.02127002364034225
2024-06-18,BEAR_TREND,0.9141,0.5,0,0,0,-0.002716531448023418,-0.0022242228157637323,0.010853473266466684
2024-06-20,BEAR_TREND,0.9455,0.5,0,0,0,-0.0013405919681065415,0.0020707225412384123,0.006875891518232091
2024-06-21,BEAR_TREND,0.9098,0.5,0,0,0,-0.003250741554315262,-0.0005327677335258407,0.018622378236249126
2024-06-24,VOLATILE_TRANSITION,0.5343,0.25,0,0,1,0.0038509640844608395,0.004790682912870992,0.02034128419972525
2024-06-25,VOLATILE_TRANSITION,0.7167,0.5,0,0,1,0.0012482662333517247,0.007672038950756077,-0.006607701252476006
2024-06-26,BULL_TREND,0.8143,1.0,0,0,1,0.0015762947568378483,0.010907141753086824,-0.013015455982499757
2024-06-27,BULL_TREND,0.9169,1.0,0,0,0,-0.003935219271476331,0.015136239615741731,-0.0035324698077632277
2024-06-28,BULL_TREND,0.8766,1.0,0,0,0,0.002058232379863467,0.020322840401908238,0.0009924724622385472
2024-07-01,BULL_TREND,0.9909,1.0,0,0,0,0.006729625367541514,0.019217412072848772,-0.006124760162318221
2024-07-02,BULL_TREND,0.9913,1.0,0,0,0,0.004462745693646131,0.022422246460933826,0.003278696340208054
2024-07-03,BULL_TREND,0.9882,1.0,0,0,0,0.005766357317971371,0.009102924946496227,-0.015322897250442002
2024-07-05,BULL_TREND,0.989,1.0,0,0,0,0.0011539403636429135,0.00964590772522067,-0.039196556381278835
2024-07-08,BULL_TREND,0.9845,1.0,0,0,0,0.000972592116235127,0.011255739202555404,-0.06825389076127253
2024-07-09,BULL_TREND,0.9852,1.0,0,0,0,0.009895193071413955,0.016264157052974237,-0.060577252111139956
2024-07-10,BULL_TREND,0.9357,1.0,0,0,0,-0.008622613418480696,-0.00780304048015279,-0.07599940269541983
2024-07-11,BULL_TREND,0.9962,1.0,0,0,0,0.006307544740922433,-0.006864465004342346,-0.04641666662000443
2024-07-12,BULL_TREND,0.9981,1.0,0,0,0,0.0027502318104990486,-0.019643241082473728,-0.04821513705865266
2024-07-15,BULL_TREND,0.9936,1.0,0,0,0,0.005930080913369773,-0.012252259890987327,-0.05032683532247517
2024-07-16,BULL_TREND,0.9822,1.0,0,0,0,-0.01402117447015827,-0.01961554442033664,-0.04039956601625705
2024-07-17,BULL_TREND,0.8682,1.0,0,0,0,-0.007684813223276632,-0.028207823184172254,-0.02368296111592816
2024-07-18,VOLATILE_TRANSITION,0.5006,0.25,0,0,1,-0.006640716928150603,-0.025784353004549176,0.0007417540193472849
2024-07-19,BEAR_TREND,0.8473,0.5,0,0,1,0.010310039029305162,-0.008287966391797186,0.009690464984758007
2024-07-22,BEAR_TREND,0.622,0.4299,0,0,1,-0.0015687460660562813,-0.01783114395767571,0.008942369424530305
2024-07-23,BEAR_TREND,0.897,0.5,0,0,0,-0.022662483372983044,-0.021272003367040937,0.008884622569529599
2024-07-24,BEAR_TREND,0.9993,0.5,0,0,0,-0.005210162447819466,0.017700550781035274,0.03582598386736846
2024-07-25,BEAR_TREND,1.0,0.5,0,0,0,0.01119947904446894,0.008543772568557095,0.03307873167329323
2024-07-26,BEAR_TREND,0.9981,0.5,0,0,0,0.000587894119994381,-0.02119600969155333,0.03249213880482338
2024-07-29,BEAR_TREND,0.9981,0.5,0,0,0,-0.005066577985250231,-0.05026075333673552,0.029425711181603198
2024-07-30,BEAR_TREND,1.0,0.5,0,0,0,0.01625470242197591,-0.036623528218670987,0.036088753119712935
2024-07-31,BEAR_TREND,0.9999,0.5,0,0,0,-0.014160801123903277,-0.058368557138142374,0.013598374291153403
2024-08-01,BEAR_TREND,1.0,0.5,0,0,0,-0.018618614276091905,-0.022762154002554436,0.028249612690818715
2024-08-02,BEAR_TREND,1.0,0.5,0,0,0,-0.029123703835287507,0.00016886730152498863,0.057759399880225715
2024-08-05,CRISIS,1.0,0.0,0,1,0,0.009219586455327056,0.030712582134046817,0.06706864753401076
2024-08-06,BEAR_TREND,1.0,0.5,0,0,1,-0.006683877189433307,0.03809230545216691,0.055156502969769594
2024-08-07,BEAR_TREND,1.0,0.5,0,0,0,0.023117253053390074,0.04837464427404714,0.05967292527263246
2024-08-08,BEAR_TREND,1.0,0.5,0,0,0,0.00440963576112674,0.042249966500249814,0.01829843820115329
2024-08-09,BEAR_TREND,1.0,0.5,0,0,0,0.0005254581184506169,0.040000645422521686,0.025178727668760725
2024-08-12,BEAR_TREND,1.0,0.5,0,0,0,0.01644542365219892,0.04939318321974051,0.029103318662746513
2024-08-13,BEAR_TREND,1.0,0.5,0,0,0,0.0031549520537195175,0.030736092244492808,0.022839686792741398
2024-08-14,BEAR_TREND,1.0,0.5,0,0,0,0.01714013072027254,0.031025320233493803,0.0282115152484832
2024-08-15,BEAR_TREND,1.0,0.5,0,0,0,0.0022419794051593556,0.005695486305130837,0.016164404461332937
2024-08-16,BEAR_TREND,1.0,0.5,0,0,0,0.00956148441691429,0.014107703467390431,0.015388699086777091
2024-08-19,BEAR_TREND,1.0,0.5,0,0,0,-0.0016258913169607814,0.002108647403195496,0.006183064226048085
2024-08-20,BEAR_TREND,1.0,0.5,0,0,0,0.003436440682692554,0.005118967015389719,0.004832634139757985
2024-08-21,BEAR_TREND,1.0,0.5,0,0,0,-0.007848577207078211,-0.00413810828001826,0.018479533671902804
2024-08-22,BEAR_TREND,1.0,0.5,0,0,0,0.010625309443622832,0.0038293420731401184,0.02476198820587827
2024-08-23,BEAR_TREND,1.0,0.5,0,0,0,-0.002383780184026185,0.002757389114366404,0.016521718596645085
2024-08-26,BEAR_TREND,1.0,0.5,0,0,0,0.0013732097959411327,-0.01553170623289657,0.02186611843476105
2024-08-27,BEAR_TREND,1.0,0.5,0,0,0,-0.005805138663022569,-0.018893945188215744,0.018214219049599967
2024-08-28,BEAR_TREND,0.9999,0.5,0,0,0,8.918732597873458e-05,-0.015565365045176138,0.028220030825997444
2024-08-29,BEAR_TREND,0.9997,0.5,0,0,0,0.009546099317694123,-0.03221964778947317,0.026637286955892625
2024-08-30,BEAR_TREND,0.9998,0.5,0,0,0,-0.02057910675280339,-0.030637924890870583,0.02100464577165817
2024-09-03,BEAR_TREND,0.9994,0.5,0,0,0,-0.002046764251070199,-0.005959231102056872,0.03311859165642206
2024-09-04,BEAR_TREND,0.9996,0.5,0,0,0,-0.0024321523711449133,0.006298123152513879,0.035674659861195
2024-09-05,BEAR_TREND,0.9997,0.5,0,0,0,-0.016829933054223423,0.017248677236678445,0.03630159423269208
2024-09-06,BEAR_TREND,1.0,0.5,0,0,0,0.011196083406375346,0.04006573787885781,0.06361938921437504
2024-09-09,BEAR_TREND,1.0,0.5,0,0,0,0.0043556714229291416,0.03006907371782863,0.04233384151400865
2024-09-10,BEAR_TREND,1.0,0.5,0,0,0,0.010258833992783822,0.02602103163170777,0.0476286297552293
2024-09-11,BEAR_TREND,0.9996,0.5,0,0,0,0.00842339869940778,0.012590023682589102,0.04417299159694643
2024-09-12,BEAR_TREND,0.9989,0.5,0,0,0,0.005222738569804486,0.021266706103331146,0.03363887273561117
2024-09-13,BEAR_TREND,0.9999,0.5,0,0,0,0.0014769019367719682,0.014204494421393488,0.03442593102261382
2024-09-16,BEAR_TREND,0.9976,0.5,0,0,0,0.0004086797783009466,0.015239293580782354,0.04134785270388042
2024-09-17,BEAR_TREND,0.9953,0.5,0,0,0,-0.002965840757250593,0.01772819497760536,0.03283486873357244
2024-09-18,BEAR_TREND,0.9871,0.5,0,0,0,0.017064378139772574,0.018504365085311614,0.04040977241834387
2024-09-19,BEAR_TREND,0.9958,0.5,0,0,0,-0.0017285266823092726,0.005386079100751395,0.023041346899599358
2024-09-20,BEAR_TREND,0.9903,0.5,0,0,0,0.0024987150543154257,0.00566633440119646,0.028754684544057163
2024-09-23,BEAR_TREND,0.9894,0.5,0,0,0,0.002861223307927485,0.007179614697319536,0.024505420619457485
2024-09-24,BEAR_TREND,0.9899,0.5,0,0,0,-0.0022054529497933517,-0.004691046274274413,0.021039999390999098
2024-09-25,BEAR_TREND,0.9976,0.5,0,0,0,0.003964639116043278,-0.002069838944710023,0.0139465357908517
2024-09-26,BEAR_TREND,0.9891,0.5,0,0,0,-0.0014502546060429777,-0.007827944372927331,0.012126490774669652
2024-09-27,BEAR_TREND,0.9786,0.5,0,0,0,0.00400722886300664,0.002642277063580556,0.013246501162682334
2024-09-30,BEAR_TREND,0.983,0.5,0,0,0,-0.0089585409225309,-0.010387563121373344,0.012322379265112149
2024-10-01,BEAR_TREND,0.9759,0.5,0,0,0,0.0004223003426260252,0.008001963232226794,0.023126215684136087
2024-10-02,BEAR_TREND,0.9795,0.5,0,0,0,-0.0018282855432525391,0.014555402785831006,0.019600553465938475
2024-10-03,BEAR_TREND,0.9967,0.5,0,0,0,0.009087269496100392,0.014634911190355648,0.0014441900264772212
2024-10-04,BEAR_TREND,0.9837,0.5,0,0,0,-0.009040349556423855,0.011518763328237425,-0.0033857667246306455
2024-10-07,BEAR_TREND,0.9989,0.5,0,0,0,0.009457540312966639,0.029094686683757587,0.003539861935426991
2024-10-08,BEAR_TREND,0.9958,0.5,0,0,0,0.006926461358692126,0.0115323955692328,0.006158697261607893
2024-10-09,BEAR_TREND,0.9984,0.5,0,0,0,-0.0017500610912019043,0.008940630116724524,0.02408425095727429
2024-10-10,BEAR_TREND,0.9971,0.5,0,0,0,0.005988159557293038,0.010796027620869841,0.03381187350596537
2024-10-11,BEAR_TREND,0.9928,0.5,0,0,0,0.008178343260802023,0.008644112092387912,0.03210953510803538
2024-10-14,BEAR_TREND,0.9997,0.5,0,0,0,-0.007769627818527525,-0.00118086689410013,0.024712505269828267
2024-10-15,BEAR_TREND,0.9965,0.5,0,0,0,0.004346497308902908,0.006105842315622834,0.029528448816647623
2024-10-16,BEAR_TREND,0.9956,0.5,0,0,0,8.56767013679427e-05,-0.007401698788672251,0.02557092105014669
2024-10-17,BEAR_TREND,0.9979,0.5,0,0,0,0.003846479650699397,-0.005340412488907376,0.01888908068773576
2024-10-18,BEAR_TREND,0.9971,0.5,0,0,0,-0.0016420987746166293,-0.009493798688531618,0.0019844196699003724
2024-10-21,BEAR_TREND,0.9998,0.5,0,0,0,-0.0005309857546145214,-0.004797394550412837,0.007744748718017114
2024-10-22,BEAR_TREND,0.9999,0.5,0,0,0,-0.00913742359163694,-0.002657404343295866,0.011965881697471259
2024-10-23,BEAR_TREND,0.9995,0.5,0,0,0,0.002162511712530124,0.0034948674475341335,0.021643820626543686
2024-10-24,BEAR_TREND,0.9988,0.5,0,0,0,-0.00034526812660351514,-0.018299639747730412,0.02491196949884822
2024-10-25,BEAR_TREND,0.9984,0.5,0,0,0,0.0030915335564385416,-0.013815924300185523,0.028443761085067854
2024-10-28,BEAR_TREND,0.9975,0.5,0,0,0,0.0016181785372491042,-0.01897305777661129,0.028751977663830086
2024-10-29,BEAR_TREND,0.9994,0.5,0,0,0,-0.00302512486502704,-0.008714734687247816,0.032452679227728876
2024-10-30,BEAR_TREND,0.9959,0.5,0,0,0,-0.019603058576731835,0.019016914206973823,0.032447568357801604
2024-10-31,BEAR_TREND,0.9969,0.5,0,0,0,0.004220450238173301,0.047428932045156635,0.059633362316059424
2024-11-01,BEAR_TREND,0.9989,0.5,0,0,0,-0.0021540154795790523,0.04754490324773486,0.0570714006410038
2024-11-04,BEAR_TREND,0.9977,0.5,0,0,0,0.012091818399094123,0.05080648467498117,0.05984446444864289
2024-11-05,BEAR_TREND,0.9957,0.5,0,0,0,0.02486569341005418,0.03502696043128051,0.05368471437111477
2024-11-06,BEAR_TREND,0.9995,0.5,0,0,0,0.007732165205981856,0.010405316111920415,0.026428033374546356
2024-11-07,BEAR_TREND,1.0,0.5,0,0,0,0.004331637402957833,-0.003794537730756664,0.02048311849520279
2024-11-08,BEAR_TREND,1.0,0.5,0,0,0,0.0009528259744473466,-0.02079609679939176,0.010849274958011357
2024-11-11,BEAR_TREND,1.0,0.5,0,0,0,-0.003106343791748234,-0.017719866664937522,0.006747272986678876
2024-11-12,BEAR_TREND,0.9998,0.5,0,0,0,0.0004857694632012244,-0.011057162169560764,0.01769129293366256
2024-11-13,BEAR_TREND,0.9882,0.5,0,0,0,-0.00643012118573405,-0.01120254096267137,0.011956069976347905
2024-11-14,BEAR_TREND,0.9761,0.5,0,0,0,-0.012808605553460195,0.0005392501888423773,0.01830298907950345
2024-11-15,BEAR_TREND,0.9965,0.5,0,0,0,0.004097381706267278,0.016662438115005118,0.0359198139324135
2024-11-18,BEAR_TREND,0.9967,0.5,0,0,0,0.0036554827170298676,0.01594838359107098,0.02744184238441605
2024-11-19,BEAR_TREND,0.9881,0.5,0,0,0,0.00033869381016549127,0.01753335128894684,-0.006810082129564798
2024-11-20,BEAR_TREND,0.9837,0.5,0,0,0,0.0053683415882601615,0.014106692409062038,-0.007451371334930568
2024-11-21,BEAR_TREND,0.9791,0.5,0,0,0,0.003099488375636561,0.014957854409337834,-0.000893207728198675
2024-11-22,BEAR_TREND,0.9599,0.5,0,0,0,0.003392152270224491,0.013635379624446609,0.0019840241041657602
2024-11-25,BEAR_TREND,0.9247,0.5,0,0,0,0.005221272422093026,0.010677011335181286,0.009695995218755193
2024-11-26,BEAR_TREND,0.8327,0.5,0,0,0,-0.003030060111948951,0.011670706712337164,0.004518403627714385
2024-11-27,BEAR_TREND,0.9358,0.5,0,0,0,0.00621216929893964,0.013075684694124012,-0.0030349117565067196
2024-11-29,BEAR_TREND,0.7941,0.5,0,0,0,0.0017924648629352724,0.008729604963799487,-0.020496625363192744
2024-12-02,VOLATILE_TRANSITION,0.5491,0.25,0,0,1,0.00046367958207294,0.001739338791886924,-0.02580631614960438
2024-12-03,VOLATILE_TRANSITION,0.5822,0.3305,0,0,1,0.006209603728951407,-0.0018379126661760559,-0.02865034763451968
