as_of,label,confidence,size_mult,degradation_level,crisis,needs_llm_review,fwd_1d_ret,fwd_5d_ret,fwd_20d_ret
2021-12-01,BEAR_TREND,1.0,0.5,0,0,0,0.015316356779168538,0.04221955335153549,0.06067228157601012
2021-12-02,BEAR_TREND,1.0,0.5,0,0,0,-0.008701572748945341,0.01956689873463091,0.04203888779705256
2021-12-03,BEAR_TREND,1.0,0.5,0,0,0,0.011843437086228814,0.038198709268338904,0.05727221690684248
2021-12-06,BEAR_TREND,1.0,0.5,0,0,0,0.02068478686508035,0.016957701343780274,0.04454713490914619
2021-12-07,BEAR_TREND,1.0,0.5,0,0,0,0.0026479173275772983,-0.010506467310162249,0.003727604837976184
2021-12-08,BEAR_TREND,1.0,0.5,0,0,0,-0.00675155653434667,0.002300394136961481,0.00013648866926296854
2021-12-09,BEAR_TREND,1.0,0.5,0,0,0,0.009413652943284223,0.00021454786265584502,0.0029538270305664582
2021-12-10,BEAR_TREND,1.0,0.5,0,0,0,-0.008858355618472147,-0.01965935788593931,-0.007635968886482103
2021-12-13,BEAR_TREND,1.0,0.5,0,0,0,-0.00688003622631761,-0.02141495554650097,0.010352861478309716
2021-12-14,BEAR_TREND,1.0,0.5,0,0,0,0.01562503393647008,0.0028634498734778635,0.02010251108509653
2021-12-15,BEAR_TREND,1.0,0.5,0,0,0,-0.008818565165074066,-0.002692189277752499,-0.0094305956901658
2021-12-16,BEAR_TREND,1.0,0.5,0,0,0,-0.010643035736967343,0.012441594008981482,-0.00020858598952167018
2021-12-17,BEAR_TREND,1.0,0.5,0,0,0,-0.010633295753983751,0.03781508230524744,-0.007349921429472661
2021-12-20,BEAR_TREND,1.0,0.5,0,0,0,0.01775897624156375,0.04811200489985179,-0.007099068344156967
2021-12-21,BEAR_TREND,1.0,0.5,0,0,0,0.009998698464558364,0.031140720013877576,-0.035222147927502
2021-12-22,BEAR_TREND,1.0,0.5,0,0,0,0.006222252595856181,0.018110417643847354,-0.06352494154554877
2021-12-23,BEAR_TREND,1.0,0.5,0,0,0,0.014151912931779975,0.009264630123535733,-0.06536337750253607
2021-12-27,BEAR_TREND,1.0,0.5,0,0,0,-0.0008170649581553668,0.000943007109495797,-0.08965766171246703
2021-12-28,BEAR_TREND,1.0,0.5,0,0,0,0.0012791749891170046,0.001426046746193732,-0.09119867773358314
2021-12-29,BEAR_TREND,0.9999,0.5,0,0,0,-0.0027644367495692768,-0.019058366526967796,-0.09684180615378157
2021-12-30,BEAR_TREND,0.9997,0.5,0,0,0,-0.002520245359592721,-0.017263086235601244,-0.07184557441993411
2021-12-31,BEAR_TREND,0.9997,0.5,0,0,0,0.005789993127503612,-0.01867527692618909,-0.05274119976487712
2022-01-03,BEAR_TREND,0.9998,0.5,0,0,0,-0.0003348747050546663,-0.02553851340145552,-0.051830545679178
2022-01-04,BEAR_TREND,0.9992,0.5,0,0,0,-0.019202233986543082,-0.01633340495978397,-0.04229919009723182
2022-01-05,BEAR_TREND,1.0,0.5,0,0,0,-0.0009393359571657767,0.00563622294945576,-0.04650065238954226
2022-01-06,BEAR_TREND,1.0,0.5,0,0,0,-0.003953621478697822,-0.007287389663382604,-0.04111633601026099
2022-01-07,BEAR_TREND,1.0,0.5,0,0,0,-0.0012443497408471949,-0.002939227938177802,-0.040399860489570005
2022-01-10,BEAR_TREND,1.0,0.5,0,0,0,0.009108316237070424,-0.019376776152938646,-0.031298930748372866
2022-01-11,BEAR_TREND,1.0,0.5,0,0,0,0.0027033202756183705,-0.03831815656889448,-0.025992616590069573
2022-01-12,BEAR_TREND,0.9999,0.5,0,0,0,-0.013778444875643503,-0.05152625880533901,-0.04607011469022182
2022-01-13,BEAR_TREND,1.0,0.5,0,0,0,0.00040914242146716795,-0.057154515090321434,-0.05181574620996554
2022-01-14,BEAR_TREND,1.0,0.5,0,0,0,-0.01770983972492368,-0.053537589301016486,-0.05530227331676618
2022-01-18,BEAR_TREND,1.0,0.5,0,0,0,-0.01038327241179482,-0.0482376124964945,-0.022760269759849572
2022-01-19,BEAR_TREND,1.0,0.5,0,0,0,-0.011068186441999694,-0.040664032465171474,-0.01140017689448114
2022-01-20,BEAR_TREND,1.0,0.5,0,0,0,-0.019630697210033077,-0.03471748621874271,-0.021689902270128902
2022-01-21,BEAR_TREND,1.0,0.5,0,0,0,0.004246892811105241,0.009064450071809338,-0.008562108766900778
2022-01-24,BEAR_TREND,1.0,0.5,0,0,0,-0.012209235574228261,0.022894651929990628,-0.023349341108896304
2022-01-25,BEAR_TREND,1.0,0.5,0,0,0,-0.0025084692202286263,0.042534818980911826,-0.028816532531433126
2022-01-26,BEAR_TREND,1.0,0.5,0,0,0,-0.004938187189497123,0.05530935368226175,-0.011722092195717515
2022-01-27,BEAR_TREND,1.0,0.5,0,0,0,0.024835524588417535,0.035618360031987484,0.015096104652122078
2022-01-28,BEAR_TREND,1.0,0.5,0,0,0,0.018011065398932047,0.015273263411365035,-0.012037705862184
2022-01-31,BEAR_TREND,1.0,0.5,0,0,0,0.006756916598016138,-0.005890110566483919,-0.04429785080280024
2022-02-01,BEAR_TREND,1.0,0.5,0,0,0,0.009714134708438849,-0.004437572091262498,-0.03324879386630575
2022-02-02,BEAR_TREND,1.0,0.5,0,0,0,-0.023505023320830487,0.00041528259765044595,-0.04731625654887062
2022-02-03,BEAR_TREND,1.0,0.5,0,0,0,0.004702260663516089,0.006090302238410672,-0.032311046484253425
2022-02-04,BEAR_TREND,1.0,0.5,0,0,0,-0.0032093780689037565,-0.01836426981818362,-0.06523298488526696
2022-02-07,BEAR_TREND,1.0,0.5,0,0,0,0.008227934210955468,-0.018423397465965663,-0.0693333742240676
2022-02-08,BEAR_TREND,1.0,0.5,0,0,0,0.014635971687938287,-0.010733026773811938,-0.05217982816539668
2022-02-09,BEAR_TREND,1.0,0.5,0,0,0,-0.0179656955355042,-0.023910376355277263,-0.07007026399623506
2022-02-10,BEAR_TREND,1.0,0.5,0,0,0,-0.019718572907939103,-0.027285492642848408,-0.0650982037115474
2022-02-11,BEAR_TREND,1.0,0.5,0,0,0,-0.0032694185533663767,-0.014144418048418594,-0.05326256962314024
2022-02-14,BEAR_TREND,1.0,0.5,0,0,0,0.016127110430365965,-0.02152496939926185,-0.029269492896892846
2022-02-15,BEAR_TREND,1.0,0.5,0,0,0,0.001120699007542525,-0.05413598414110099,-0.023492618499380113
2022-02-16,BEAR_TREND,1.0,0.5,0,0,0,-0.021361367301356515,-0.04097641864991264,-0.01238248694573063
2022-02-17,BEAR_TREND,1.0,0.5,0,0,0,-0.006475271549197026,0.0015786629432483767,0.020228173345303357
2022-02-18,BEAR_TREND,1.0,0.5,0,0,0,-0.010731384965079638,0.005527061090981222,0.026577096907212994
2022-02-22,BEAR_TREND,1.0,0.5,0,0,0,-0.017738788178699894,0.0009542392177031012,0.04985600559575332
2022-02-23,BEAR_TREND,1.0,0.5,0,0,0,0.015049036677953875,0.037776926241580355,0.055050895132704
2022-02-24,BEAR_TREND,1.0,0.5,0,0,0,0.02206409967838363,0.017300961223259526,0.055077201500371764
2022-02-25,BEAR_TREND,1.0,0.5,0,0,0,-0.002558623418920103,-0.012747224161114401,0.03734169801636811
2022-02-28,BEAR_TREND,1.0,0.5,0,0,0,-0.015230268522197665,-0.039392531884978044,0.04740031265019695
2022-03-01,BEAR_TREND,1.0,0.5,0,0,0,0.01839622755074899,-0.03193176113840379,0.0767567565940821
2022-03-02,BEAR_TREND,1.0,0.5,0,0,0,-0.00497849336375733,-0.023932791078369653,0.05077763286189785
2022-03-03,BEAR_TREND,1.0,0.5,0,0,0,-0.008124775307953414,-0.023478750387758374,0.03978131384836536
2022-03-04,BEAR_TREND,1.0,0.5,0,0,0,-0.029478914823453217,-0.02799796631575724,0.05126953307753568
2022-03-07,BEAR_TREND,1.0,0.5,0,1,0,-0.00758183620349151,-0.005793664377023888,0.09248035336447269
2022-03-08,BEAR_TREND,1.0,0.5,0,1,0,0.026811048537965343,0.023832086321978307,0.0869218895589201
2022-03-09,BEAR_TREND,1.0,0.5,0,0,0,-0.004515635634374848,0.019208632962838257,0.047956489436167926
2022-03-10,BEAR_TREND,1.0,0.5,0,0,0,-0.01271504747642449,0.03664090876880621,0.05801465183194998
2022-03-11,BEAR_TREND,1.0,0.5,0,0,0,-0.007308443500995465,0.06149196521735378,0.06877530279020072
2022-03-14,BEAR_TREND,1.0,0.5,0,0,0,0.0219906298494168,0.06899413587858705,0.058241604532973223
2022-03-15,BEAR_TREND,1.0,0.5,0,0,0,0.02217414268690976,0.05823179521498445,0.031634088994440646
2022-03-16,BEAR_TREND,1.0,0.5,0,0,0,0.012510866534963583,0.02194278866811805,0.02081428796551621
2022-03-17,BEAR_TREND,1.0,0.5,0,0,0,0.010952814633227836,0.02453014756140126,-0.004352829199623098
2022-03-18,BEAR_TREND,1.0,0.5,0,0,0,-0.0002925246670772985,0.018379356754798737,-0.014735059494888292
2022-03-21,BEAR_TREND,1.0,0.5,0,0,0,0.011701507632287278,0.025923295325688933,0.0014625433100563523
2022-03-22,BEAR_TREND,1.0,0.5,0,0,0,-0.01287837068844866,0.02660196672166415,-0.010854291629356694
2022-03-23,BEAR_TREND,1.0,0.5,0,0,0,0.015074345649571663,0.033573628557194146,-0.012933896116655408
2022-03-24,BEAR_TREND,1.0,0.5,0,0,0,0.004883535663784633,0.002552731246324269,-0.05427421049888548
2022-03-25,BEAR_TREND,1.0,0.5,0,0,0,0.007113096561149668,0.0005080935918087004,-0.05341401563207049
2022-03-28,BEAR_TREND,1.0,0.5,0,0,0,0.012370770994980518,0.0019519504968263934,-0.08731989783420069
2022-03-29,BEAR_TREND,1.0,0.5,0,0,0,-0.006174820127296088,-0.02279270321580318,-0.09593760546581032
2022-03-30,BEAR_TREND,1.0,0.5,0,0,0,-0.015391328173056551,-0.026553350846110546,-0.06734244810516121
2022-03-31,BEAR_TREND,1.0,0.5,0,0,0,0.002834144493240931,-0.006354724638119813,-0.08776900629852713
2022-04-01,BEAR_TREND,1.0,0.5,0,0,0,0.008566485302247573,-0.011812161223408113,-0.08487155576834882
2022-04-04,BEAR_TREND,1.0,0.5,0,0,0,-0.012631190570778217,-0.03695246820104414,-0.08848498078574463
2022-04-05,BEAR_TREND,1.0,0.5,0,0,0,-0.009999419390858022,-0.028246563251502543,-0.048710675886244226
2022-04-06,BEAR_TREND,1.0,0.5,0,0,0,0.005038905513262915,-0.007188995503004558,-0.07325516719659952
2022-04-07,BEAR_TREND,1.0,0.5,0,0,0,-0.002673760475300657,-0.024466640263946737,-0.08340564617207669
2022-04-08,BEAR_TREND,1.0,0.5,0,0,0,-0.01709227111317768,-0.02144930255575961,-0.1103737584600466
2022-04-11,BEAR_TREND,1.0,0.5,0,0,0,-0.0037054224012925685,0.011638156650406462,-0.09281223562806384
2022-04-12,BEAR_TREND,1.0,0.5,0,0,0,0.01145355778304702,0.014647974378737771,-0.10390356339367701
2022-04-13,BEAR_TREND,1.0,0.5,0,0,0,-0.012451538389685046,-0.011842703717725223,-0.11497597980260643
2022-04-14,BEAR_TREND,1.0,0.5,0,0,0,0.0004109829010781052,-0.02683941552176128,-0.08239127958962744
2022-04-18,BEAR_TREND,1.0,0.5,0,0,0,0.016142511170365026,-0.021599585813417366,-0.086489798902871
2022-04-19,BEAR_TREND,1.0,0.5,0,0,0,-0.000741254766270294,-0.06502765954949041,-0.08250914122421471
2022-04-20,BEAR_TREND,1.0,0.5,0,0,0,-0.014953719701697232,-0.06170322085639324,-0.11884154033422212
2022-04-21,BEAR_TREND,1.0,0.5,0,0,0,-0.027439010249689644,-0.023398487375123733,-0.11094346868026062
2022-04-22,BEAR_TREND,1.0,0.5,0,0,0,0.005797538082583875,-0.032954705882130564,-0.08546153097910891
2022-04-25,BEAR_TREND,1.0,0.5,0,0,0,-0.028960813870797075,-0.03274141995539559,-0.07372042631370479
2022-04-26,BEAR_TREND,1.0,0.5,0,0,0,0.0028117641770175617,0.0006729074531359736,-0.053376628208168686
2022-04-27,BEAR_TREND,1.0,0.5,0,0,0,0.02525950075503358,0.028255211694587556,-0.04769085252399485
2022-04-28,BEAR_TREND,1.0,0.5,0,0,0,-0.036955691525827006,-0.03272465839115224,-0.05259346213939253
2022-04-29,BEAR_TREND,1.0,0.5,0,0,0,0.006019370980507421,-0.0016019457868358122,0.00791282158582196
2022-05-02,BEAR_TREND,1.0,0.5,0,0,0,0.00458411605925213,-0.03935033547730804,-0.003739655198842118
2022-05-03,BEAR_TREND,1.0,0.5,0,0,0,0.030453023344147345,-0.04152436444796814,-0.016307226249568263
2022-05-04,BEAR_TREND,1.0,0.5,0,0,0,-0.03554271103942719,-0.08462675880282722,-0.027199179078775892
2022-05-05,BEAR_TREND,1.0,0.5,0,0,0,-0.005969115161736482,-0.051884018777644925,-0.007902369339146897
2022-05-06,BEAR_TREND,1.0,0.5,0,0,0,-0.03201717275240723,-0.023387047709128694,0.0010938777967897106
2022-05-09,BEAR_TREND,1.0,0.5,0,0,0,0.0023106598218392005,0.004822028247103649,0.044126734118688615
2022-05-10,BEAR_TREND,1.0,0.5,0,0,0,-0.015886174992131186,0.023127512922446636,0.030393901793041245
2022-05-11,BEAR_TREND,1.0,0.5,0,1,0,-0.0010442432488159126,-0.002266263224350973,0.02212585327696659
2022-05-12,BEAR_TREND,1.0,0.5,0,0,0,0.02390789348221367,-0.0073402775722781755,-0.006473809500323946
2022-05-13,BEAR_TREND,1.0,0.5,0,0,0,-0.004057374519029766,-0.030095539368695357,-0.0665140481575196
2022-05-16,BEAR_TREND,1.0,0.5,0,0,0,0.020570393294550904,-0.00792315459771975,-0.0655354422785297
2022-05-17,BEAR_TREND,1.0,0.5,0,0,0,-0.040311640889178935,-0.03534006798682221,-0.07131665843007662
2022-05-18,BEAR_TREND,1.0,0.5,0,0,0,-0.006124472227622024,0.014061200938422669,-0.0643341998476129
2022-05-19,BEAR_TREND,1.0,0.5,0,0,0,0.00043631339772787214,0.04069721705088569,-0.05653881334348898
2022-05-20,BEAR_TREND,1.0,0.5,0,0,0,0.018710252601281008,0.06578059208285492,-0.03321049764635042
2022-05-23,BEAR_TREND,1.0,0.5,0,1,0,-0.00763396427121088,0.04033533054403082,-0.05268763805608623
2022-05-24,BEAR_TREND,1.0,0.5,0,0,0,0.008835028459800665,0.03985886814333872,-0.03604261269641407
2022-05-25,BEAR_TREND,1.0,0.5,0,0,0,0.019981333365796994,0.050381083395217185,-0.014105239237265255
2022-05-26,BEAR_TREND,1.0,0.5,0,0,0,0.024549301146141067,0.012903686282135673,-0.0371108391076167
2022-05-27,BEAR_TREND,1.0,0.5,0,0,0,-0.005611215627993937,-0.0083565182706421,-0.07938583629176876
2022-05-31,BEAR_TREND,1.0,0.5,0,0,0,-0.008088457250413406,0.006805100779643691,-0.07494490947111898
2022-06-01,BEAR_TREND,1.0,0.5,0,0,0,0.019043316957683354,0.0039795719192547985,-0.07497849864267647
2022-06-02,BEAR_TREND,1.0,0.5,0,0,0,-0.01641140645289707,-0.03821354268642374,-0.08266396069050919
2022-06-03,BEAR_TREND,1.0,0.5,0,0,0,0.0030446625395585958,-0.050518789820875765,-0.06559661732791466
2022-06-06,BEAR_TREND,1.0,0.5,0,0,0,0.009592377411545394,-0.08934167756843037,-0.06528668506182655
2022-06-07,BEAR_TREND,1.0,0.5,0,0,0,-0.010872188370589009,-0.10071206728819826,-0.06030149428398268
2022-06-08,BEAR_TREND,1.0,0.5,0,0,0,-0.02378286463319501,-0.07786577938833028,-0.05075397405187698
2022-06-09,BEAR_TREND,1.0,0.5,0,0,0,-0.028995593545769638,-0.08666302474764309,-0.03873606664711826
2022-06-10,BEAR_TREND,1.0,0.5,0,0,0,-0.037968355856256464,-0.05736161902609993,-0.01879144578724956
2022-06-13,CRISIS,1.0,0.0,0,1,0,-0.003013293130864736,0.004507297590861992,0.014577293574628225
2022-06-14,CRISIS,1.0,0.0,0,1,0,0.014256469462178734,0.005716751782921303,0.015172298739248635
2022-06-15,BEAR_TREND,1.0,0.5,0,1,1,-0.03309606597832093,0.0013004714049378308,0.020025439605430684
2022-06-16,BEAR_TREND,1.0,0.5,0,1,0,0.002155881585367281,0.06849862946271257,0.04622910274776837
2022-06-17,BEAR_TREND,1.0,0.5,0,0,0,0.025173413857081828,0.062127498451078234,0.07218603317058148
2022-06-21,BEAR_TREND,1.0,0.5,0,1,0,-0.001812893935216997,0.014877288270255029,0.05252358260375223
2022-06-22,BEAR_TREND,1.0,0.5,0,0,0,0.009802689671409626,0.015892468036618812,0.06517266208338679
2022-06-23,BEAR_TREND,1.0,0.5,0,0,0,0.0317937101084782,-0.002142808303679633,0.045045775050144954
2022-06-24,BEAR_TREND,1.0,0.5,0,1,0,-0.0038196678815241025,-0.022661990756568384,0.014074159016560728
2022-06-27,CRISIS,1.0,0.0,0,1,0,-0.020432842780826133,-0.017061704271450262,0.005918808572963563
2022-06-28,BEAR_TREND,1.0,0.5,0,1,1,-0.0008144093254676132,0.006830442745438425,0.05356626756054261
2022-06-29,BEAR_TREND,1.0,0.5,0,1,0,-0.00812447401019356,0.022742600345008634,0.06764988767627012
2022-06-30,BEAR_TREND,1.0,0.5,0,1,0,0.010576682694497075,0.03027185571258406,0.09208760185789977
2022-07-01,BEAR_TREND,1.0,0.5,0,1,0,0.0018885878068248818,0.007842920571077494,0.07745770576590383
2022-07-05,BEAR_TREND,1.0,0.5,0,1,0,0.003377362432360087,-0.0029583552792253887,0.06833162600248754
2022-07-06,BEAR_TREND,1.0,0.5,0,1,0,0.014976927442895027,-0.011533010840926394,0.08140891656258908
2022-07-07,BEAR_TREND,1.0,0.5,0,0,0,-0.0008224567425975104,-0.0284839314670563,0.0647319602496581
2022-07-08,BEAR_TREND,1.0,0.5,0,0,0,-0.011423490120081814,-0.009107925613760393,0.0638074466875711
2022-07-11,BEAR_TREND,1.0,0.5,0,0,0,-0.008848874140161778,-0.005934071830149268,0.07485083962804051
2022-07-12,BEAR_TREND,1.0,0.5,0,0,0,-0.005251780920699112,0.030039640473419338,0.08014050394296746
2022-07-13,BEAR_TREND,1.0,0.5,0,0,0,-0.002428604075233376,0.042076957869725096,0.10865025863518829
2022-07-14,BEAR_TREND,1.0,0.5,0,0,0,0.019105232107544,0.055251400307987586,0.11134928604027339
2022-07-15,BEAR_TREND,1.0,0.5,0,0,0,-0.00825705315143932,0.025861499691833156,0.10897615909412339
2022-07-18,BEAR_TREND,1.0,0.5,0,0,0,0.02701935596474092,0.0356592511496725,0.12281712691264235
2022-07-19,BEAR_TREND,1.0,0.5,0,0,0,0.006373111531948528,-0.0035180512144301623,0.09541895310798587
2022-07-20,BEAR_TREND,1.0,0.5,0,0,0,0.01018317745819064,0.01588267883722949,0.08075586964940706
2022-07-21,BEAR_TREND,0.9992,0.5,0,0,0,-0.00927795836280454,0.018255084832017543,0.07297073749550709
2022-07-22,BEAR_TREND,1.0,0.5,0,0,0,0.0012148403801985896,0.04277486545888687,0.06846524054522263
2022-07-25,BEAR_TREND,1.0,0.5,0,0,0,-0.011831113239054947,0.03842540492154156,0.044947725885876366
2022-07-26,BEAR_TREND,1.0,0.5,0,0,0,0.025966414844542207,0.043925273875249804,0.05490032841863712
2022-07-27,BEAR_TREND,0.976,0.5,0,0,0,0.01254227332227087,0.03343800174297917,0.03149316468523766
2022-07-28,VOLATILE_TRANSITION,0.9018,0.5,0,0,1,0.014578821225146754,0.01994740622907365,0.033097825932236535
2022-07-29,VOLATILE_TRANSITION,0.9506,0.5,0,0,1,-0.002961271436345614,0.0035924502348487763,-0.016214077641071967
2022-08-01,BEAR_TREND,0.9593,0.5,0,0,1,-0.006597420616013094,0.005404484641887697,-0.019816339454856835
2022-08-02,VOLATILE_TRANSITION,0.9983,0.5,0,0,1,0.015659557389982037,0.008062513894271817,-0.02413835842007639
2022-08-03,VOLATILE_TRANSITION,0.9994,0.5,0,0,1,-0.0006755474149987561,0.013367068090127665,-0.046495467037330984
2022-08-04,BULL_TREND,0.8769,1.0,0,0,1,-0.001690048985679815,0.014052108370611549,-0.04285690693744282
2022-08-05,BULL_TREND,0.7547,1.0,0,0,0,-0.00116107008879196,0.03296483790490767,-0.0513460141861799
2022-08-08,BULL_TREND,0.9991,1.0,0,0,0,-0.003971121294962021,0.03842710846806807,-0.0538269540334142
2022-08-09,BULL_TREND,0.9791,1.0,0,0,0,0.021004088202759785,0.04460941933781548,-0.032988837652996206
2022-08-10,BULL_TREND,0.9964,1.0,0,0,0,0.0,0.015857598076563617,-0.046691387544993246
2022-08-11,BULL_TREND,0.9996,1.0,0,0,0,0.016929079103573885,0.018810096388181874,-0.031881492088175145
2022-08-12,BULL_TREND,0.9978,1.0,0,0,0,0.004120744242138041,-0.01161323889083965,-0.037766446549793886
2022-08-15,BULL_TREND,1.0,1.0,0,0,0,0.0019587702816210584,-0.03616559336138636,-0.08338386251828711
2022-08-16,BULL_TREND,1.0,1.0,0,0,0,-0.007098020114071124,-0.04037707942276614,-0.08168499772596127
2022-08-17,BULL_TREND,1.0,1.0,0,0,0,0.002906409635768492,-0.030422994896472377,-0.08562054284289877
2022-08-18,BULL_TREND,0.9995,1.0,0,0,0,-0.013438085923780596,-0.01958452581861969,-0.09522584125371714
2022-08-19,BULL_TREND,0.8173,1.0,0,0,0,-0.020822455539489915,-0.039868407600519906,-0.07578992561110409
2022-08-22,BEAR_TREND,0.9997,0.5,0,0,1,-0.002419300646387179,-0.02593441816798303,-0.06697039343738898
2022-08-23,BEAR_TREND,1.0,0.5,0,0,0,0.0032012651803694503,-0.034291104091503044,-0.08102281621780205
2022-08-24,BEAR_TREND,0.9998,0.5,0,0,0,0.014117453267787017,-0.044697674270573695,-0.09164991820936097
2022-08-25,BEAR_TREND,0.9749,0.5,0,0,0,-0.03384913181466287,-0.055040490208851156,-0.11930240216237686
2022-08-26,BEAR_TREND,1.0,0.5,0,0,0,-0.006612060146716003,-0.03224679637101635,-0.09746476293335671
2022-08-29,BEAR_TREND,0.9997,0.5,0,0,0,-0.010977727043288144,-0.029481247286852086,-0.09377668535394157
2022-08-30,BEAR_TREND,1.0,0.5,0,0,0,-0.007609326307462361,-0.0010800079188216793,-0.0656889636867195
2022-08-31,BEAR_TREND,1.0,0.5,0,0,0,0.003137860863953401,0.013158847380561278,-0.07819137132141774
2022-09-01,BEAR_TREND,1.0,0.5,0,0,0,-0.010544273921395009,0.025680090277194312,-0.09528477275457492
2022-09-02,BEAR_TREND,1.0,0.5,0,0,0,-0.0037732546568667313,0.04775127857990724,-0.06150323223592413
2022-09-06,BEAR_TREND,1.0,0.5,0,0,0,0.017964998932929355,0.00598833297764334,-0.028757738316480652
2022-09-07,BEAR_TREND,1.0,0.5,0,0,0,0.0065364584552645155,-0.007994386573111911,-0.0481193776729697
2022-09-08,BEAR_TREND,1.0,0.5,0,0,0,0.015535258218929648,-0.025625797415099738,-0.06405659357422588
2022-09-09,BEAR_TREND,0.9999,0.5,0,0,0,0.010747417176534269,-0.047851022009598454,-0.10408208362080529
2022-09-12,VOLATILE_TRANSITION,0.787,0.5,0,0,1,-0.043482453036158164,-0.050670184245483973,-0.12037648740678075
2022-09-13,BEAR_TREND,1.0,0.5,0,1,1,0.003815809895684419,-0.01890660610862882,-0.08621327103261833
2022-09-14,BEAR_TREND,1.0,0.5,0,0,0,-0.011353216347238404,-0.03968511146924458,-0.09268951919906343
2022-09-15,BEAR_TREND,1.0,0.5,0,0,0,-0.007628839452859082,-0.03681634031199055,-0.05805044555889405
2022-09-16,BEAR_TREND,1.0,0.5,0,0,0,0.007754754248368245,-0.045673945649784,-0.07244005312777635
2022-09-19,BEAR_TREND,1.0,0.5,0,0,0,-0.011478380965471602,-0.06238568657194299,-0.05592577929843612
2022-09-20,BEAR_TREND,1.0,0.5,0,0,0,-0.017443931854546624,-0.053919689105581536,-0.03374217574636862
2022-09-21,BEAR_TREND,1.0,0.5,0,0,0,-0.008399808656148422,-0.018177496420776817,-0.02355639410901611
2022-09-22,BEAR_TREND,1.0,0.5,0,0,0,-0.016754858151703966,-0.03054346060259505,-0.02354220838292409
2022-09-23,BEAR_TREND,1.0,0.5,0,1,0,-0.009892606723600261,-0.029270365063436277,0.01723062289351862
2022-09-26,BEAR_TREND,1.0,0.5,0,1,0,-0.002552726352124224,0.0063133452284998,0.03996588054750583
2022-09-27,BEAR_TREND,1.0,0.5,0,1,0,0.019676287123563174,0.040150714682879896,0.059276778628106985
2022-09-28,BEAR_TREND,1.0,0.5,0,0,0,-0.02088892191658087,0.017704540309334327,0.031009636692223674
2022-09-29,BEAR_TREND,1.0,0.5,0,0,0,-0.015463655345681504,0.028694366017281148,0.04738274924844932
2022-09-30,BEAR_TREND,1.0,0.5,0,0,0,0.026401427549447964,0.015706535801998323,0.08914278091001848
2022-10-03,BEAR_TREND,1.0,0.5,0,0,0,0.030986520712142473,-0.017975669554807006,0.05346302080434695
2022-10-04,BEAR_TREND,1.0,0.5,0,0,0,-0.00232805457640195,-0.05352266428606911,0.017329474761612174
2022-10-05,BEAR_TREND,1.0,0.5,0,0,0,-0.010315853142036313,-0.0544433104697114,-0.005887273789991876
2022-10-06,BEAR_TREND,1.0,0.5,0,0,0,-0.027893966337518727,-0.01937303080243158,-0.005868260168531703
2022-10-07,BEAR_TREND,1.0,0.5,0,0,0,-0.0076354349129375,-0.014223022787036799,0.03737711906502472
2022-10-10,BEAR_TREND,1.0,0.5,0,1,0,-0.006332791328876208,0.01888795963969203,0.05535818263137049
2022-10-11,BEAR_TREND,1.0,0.5,0,0,0,-0.0032984981722736784,0.037429345512990375,0.06781471948328277
2022-10-12,BEAR_TREND,1.0,0.5,0,0,0,0.02639109441266152,0.03348671969490735,0.04927644120919461
2022-10-13,BEAR_TREND,1.0,0.5,0,0,0,-0.02278870814818701,-0.001530193600818186,0.07847618548277913
2022-10-14,BEAR_TREND,1.0,0.5,0,0,0,0.025696816128676803,0.04658430970813887,0.11430810568741645
2022-10-17,BEAR_TREND,1.0,0.5,0,0,0,0.01174963566548115,0.03284982652480828,0.07714973058948771
2022-10-18,BEAR_TREND,1.0,0.5,0,0,0,-0.007086342704553439,0.037156832154832564,0.07372073017843439
2022-10-19,BEAR_TREND,1.0,0.5,0,0,0,-0.0083854027359066,0.03668912019531412,0.07313420167838203
2022-10-20,BEAR_TREND,1.0,0.5,0,0,0,0.024301384745975874,0.03987296146143504,0.0788976048689769
2022-10-21,BEAR_TREND,1.0,0.5,0,0,0,0.012236442662688418,0.03935444953395506,0.05808339335652235
2022-10-24,BEAR_TREND,1.0,0.5,0,0,0,0.015968653053176407,0.01937372789771774,0.04149194274375989
2022-10-25,BEAR_TREND,1.0,0.5,0,0,0,-0.007534102944748988,-0.0010391980727476602,0.03891700406540166
2022-10-26,BEAR_TREND,1.0,0.5,0,0,0,-0.005339992676753669,-0.018716218512677907,0.053400429047805176
2022-10-27,BEAR_TREND,1.0,0.5,0,0,0,0.023790637274882398,-0.023606489053406565,0.058818945014165624
2022-10-28,BEAR_TREND,0.9925,0.5,0,0,0,-0.007222957929638452,-0.0325687885977507,0.01771126204507989
2022-10-31,BEAR_TREND,1.0,0.5,0,0,0,-0.004376086403527379,-0.01620902470110641,0.02335494326853782
2022-11-01,BEAR_TREND,1.0,0.5,0,0,0,-0.02509619338346547,-0.006553475736578607,0.06023098055706
2022-11-02,BEAR_TREND,1.0,0.5,0,0,0,-0.010296924222571557,-0.0019739894746152453,0.08672339160038889
2022-11-03,BEAR_TREND,1.0,0.5,0,0,0,0.014393280308573786,0.06382563874383518,0.0967628738531301
2022-11-04,BEAR_TREND,1.0,0.5,0,0,0,0.009565417118483577,0.05888134210871354,0.06175093325443193
2022-11-07,BEAR_TREND,1.0,0.5,0,0,0,0.00539559852686633,0.039926452733171525,0.03653114122413559
