as_of,test_year,cutoff_used,label,confidence,size_mult,degradation_level,crisis,fwd_1d_ret,fwd_5d_ret,fwd_20d_ret
2018-11-21,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0066787770646118405,0.03380875028661179,-0.08646295946779015
2018-11-23,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.016144340835099413,0.047103353956467364,-0.10462148064427135
2018-11-26,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.0033642764886394616,0.04411181245517937,-0.07432677686447398
2018-11-27,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.023025245338066602,0.00689280103643819,-0.070347694026197
2018-11-28,2018,2018-01-01,VOLATILE_TRANSITION,0.9985,0.5,0,0,-0.0021848331310870828,-0.01726240664196288,-0.0924434887803336
2018-11-29,2018,2018-01-01,VOLATILE_TRANSITION,0.9995,0.5,0,0,0.0060951639299107185,-0.03799554319205056,-0.08248992134067534
2018-11-30,2018,2018-01-01,VOLATILE_TRANSITION,0.9992,0.5,0,0,0.013241248265086103,-0.04200960644205609,-0.08709976546653508
2018-12-03,2018,2018-01-01,VOLATILE_TRANSITION,0.8836,0.5,0,0,-0.03240222477904986,-0.05431395426420971,-0.12052936992511853
2018-12-04,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0015169772659202607,-0.01772457842570474,-0.060633246351611825
2018-12-06,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.023236066182781956,-0.01656560844557675,-0.051788319253799786
2018-12-07,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.001897127637085383,-0.011761607019034725,-0.020110851466203283
2018-12-10,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.00022726312468845933,-0.032983675159019454,-0.01739538184741163
2018-12-11,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.005034934009218839,-0.034263647865861,-0.01415313121337114
2018-12-12,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0003388842142163506,-0.053491812790742,-0.018713087035354903
2018-12-13,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.018464649429666413,-0.06858331523446592,-0.02436924372184268
2018-12-14,2018,2018-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.019618256973537362,-0.07050480067869036,0.005376163592103245
2018-12-17,2018,2018-01-01,VOLATILE_TRANSITION,0.9999,0.5,0,0,-0.0010966686069179277,-0.07695651643635837,0.027976207149676302
2018-12-18,2018,2018-01-01,VOLATILE_TRANSITION,0.9999,0.5,0,0,-0.014975680092332633,-0.029255068109360183,0.03691213416573502
2018-12-19,2018,2018-01-01,VOLATILE_TRANSITION,0.9954,0.5,0,0,-0.01627787806091341,-0.006930456112400951,0.0666881111542752
2018-12-20,2018,2018-01-01,VOLATILE_TRANSITION,0.618,0.4199,0,0,-0.02048952821910699,0.008200020686982112,0.06968875230495764
2018-12-21,2018,2018-01-01,BEAR_TREND,0.9976,0.5,0,1,-0.026423181135203033,0.03830485870783229,0.09434964211695362
2018-12-24,2018,2018-01-01,CRISIS,1.0,0.0,0,1,0.050525098400365565,0.06759418139208506,0.12464791672187259
2018-12-26,2018,2018-01-01,BEAR_TREND,0.9356,0.5,0,0,0.007677320739387872,-0.008002337522362013,0.07961632677545327
2018-12-27,2018,2018-01-01,BEAR_TREND,0.7159,0.5,0,0,-0.0012898192339638737,0.017414377078073473,0.06324798388161423
2018-12-28,2018,2018-01-01,BEAR_TREND,0.8433,0.5,0,0,0.008758640286778752,0.026760596845032625,0.06320860171459053
2018-12-31,2018,2018-01-01,BEAR_TREND,0.6182,0.4204,0,0,0.0010402419302795174,0.027408581107556618,0.07066279496893513
2019-01-02,2019,2019-01-01,BEAR_TREND,0.7582,0.5,0,0,-0.023862755950592174,0.03113763064910713,0.07894325063227892
2019-01-03,2019,2019-01-01,BEAR_TREND,0.9907,0.5,0,0,0.033495775600053124,0.0600713601595293,0.10585146062888207
2019-01-04,2019,2019-01-01,VOLATILE_TRANSITION,0.9946,0.5,0,0,0.007884579165777339,0.026110422126433885,0.07753854827700413
2019-01-07,2019,2019-01-01,VOLATILE_TRANSITION,0.9948,0.5,0,0,0.009395263590788794,0.01187198878116802,0.07359068036507765
2019-01-08,2019,2019-01-01,VOLATILE_TRANSITION,0.9993,0.5,0,0,0.004673585785768708,0.0139425727249598,0.06219594128996708
2019-01-09,2019,2019-01-01,VOLATILE_TRANSITION,0.9994,0.5,0,0,0.00352766230676016,0.01166812723801125,0.0471761026961921
2019-01-10,2019,2019-01-01,VOLATILE_TRANSITION,0.9941,0.5,0,0,0.0003862253266289084,0.015759925438862066,0.04476941027066239
2019-01-11,2019,2019-01-01,VOLATILE_TRANSITION,0.9997,0.5,0,0,-0.006100950160037311,0.028882600050202267,0.04494519681970899
2019-01-14,2019,2019-01-01,VOLATILE_TRANSITION,0.9997,0.5,0,0,0.011460779435582547,0.02121211840804893,0.06487995118414824
2019-01-15,2019,2019-01-01,VOLATILE_TRANSITION,0.9997,0.5,0,0,0.0024199322115769917,0.011753387003306859,0.05623173059656317
2019-01-16,2019,2019-01-01,VOLATILE_TRANSITION,0.9983,0.5,0,0,0.007586535540556216,0.009847235386839737,0.051344855325379024
2019-01-17,2019,2019-01-01,VOLATILE_TRANSITION,0.9137,0.5,0,0,0.013310286014449613,0.010724094232798187,0.054799406611548696
2019-01-18,2019,2019-01-01,BULL_TREND,0.9807,1.0,0,0,-0.013510623931932253,-0.010133159494816968,0.042745886632300945
2019-01-22,2019,2019-01-01,VOLATILE_TRANSITION,0.8572,0.5,0,0,0.002092367460579281,0.0020923674605790588,0.05915682277288958
2019-01-23,2019,2019-01-01,BULL_TREND,0.9468,1.0,0,0,0.0005313648999090148,0.0158310829283832,0.05318725610386621
2019-01-24,2019,2019-01-01,BULL_TREND,0.9714,1.0,0,0,0.008461431401828534,0.02420812709524922,0.05915404019212156
2019-01-25,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.007600336242209127,0.01610362569062529,0.05169672755316923
2019-01-28,2019,2019-01-01,BULL_TREND,0.9849,1.0,0,0,-0.00132681095343401,0.031088915749052592,0.05899309819645926
2019-01-29,2019,2019-01-01,BULL_TREND,0.9949,1.0,0,0,0.0158310829283832,0.03678676598481845,0.05994463910170089
2019-01-30,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.00878224004535122,0.01928378386454921,0.041482646292144265
2019-01-31,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0004815327161142857,0.0007780156868737453,0.03886195919274926
2019-02-01,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.007035372596235545,0.0015179879301814303,0.03458506439983133
2019-02-04,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.004191908313883719,-0.004927333020087632,0.025960066738728527
2019-02-05,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0013181264028336859,0.003662022896364414,0.015488966399269888
2019-02-06,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.009532865690223158,0.00824930380943445,0.008322848031500074
2019-02-07,2019,2019-01-01,BULL_TREND,0.9995,1.0,0,0,0.0012212857408087086,0.01569552449662881,0.015991525062934553
2019-02-08,2019,2019-01-01,BULL_TREND,0.9965,1.0,0,0,0.000554544230815246,0.025511424894355983,0.02946745889667346
2019-02-11,2019,2019-01-01,BULL_TREND,0.9992,1.0,0,0,0.012859980501121582,0.026717097025905412,0.03277692543879418
2019-02-12,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0032463925213364053,0.015723679939202206,0.026413319401749735
2019-02-13,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0022179716083547962,0.008837116557718128,0.022437458614104067
2019-02-14,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.010897303976477035,0.01734818401312488,0.029773120768929573
2019-02-15,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0017308750846607435,0.007751062146015508,0.022365759501411953
2019-02-19,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.002014936381048882,0.005290134122742929,0.020851992277761466
2019-02-20,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0035555753817423374,0.0028377384132911576,0.015732649574320412
2019-02-21,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.006199829451949634,0.004541631416901115,0.03087017834567174
2019-02-22,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,0.0013610362818470279,0.004585566554893283,0.004800226435089927
2019-02-25,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0007153516422290229,-0.0004289188311742409,0.002680392718495739
2019-02-26,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.00042946951469946537,-0.001073704241259854,0.010877742253605494
2019-02-27,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.0018625450752848272,-0.006697630681307909,0.0060232609126702474
2019-02-28,2019,2019-01-01,BULL_TREND,0.999,1.0,0,0,0.006243837113725226,-0.013169224127110746,0.011721388457069493
2019-03-01,2019,2019-01-01,BULL_TREND,0.9988,1.0,0,0,-0.003637353551517508,-0.02125400452890036,0.011783222392017567
2019-03-04,2019,2019-01-01,BULL_TREND,0.9976,1.0,0,0,-0.0013599522853671164,-0.003436050304960192,0.02751927446478586
2019-03-05,2019,2019-01-01,BULL_TREND,0.8971,1.0,0,0,-0.006057022977809967,0.0016842983552560753,0.029422813642262513
2019-03-06,2019,2019-01-01,RANGE_LOW_VOL,0.9433,0.75,0,0,-0.008365640216124626,0.014459144870205387,0.03732613604937729
2019-03-07,2019,2019-01-01,RANGE_LOW_VOL,0.7545,0.75,0,0,-0.001999988122190044,0.022362884912187297,0.04885256643593161
2019-03-08,2019,2019-01-01,RANGE_LOW_VOL,0.5652,0.4321,0,0,0.01450130970433361,0.029473105050889847,0.05604128669578823
2019-03-11,2019,2019-01-01,RANGE_LOW_VOL,0.8465,0.75,0,0,0.0037710633729040044,0.0184370158850502,0.04173991210913508
2019-03-12,2019,2019-01-01,RANGE_LOW_VOL,0.7762,0.75,0,0,0.006619095632534044,0.014862133523383836,0.03250745498944352
2019-03-13,2019,2019-01-01,BULL_TREND,0.9876,1.0,0,0,-0.0006397300736993294,0.005154244550683584,0.029216658113953242
2019-03-14,2019,2019-01-01,BULL_TREND,0.9852,1.0,0,0,0.004940795710635104,0.017157665249533105,0.029590012345938277
2019-03-15,2019,2019-01-01,BULL_TREND,0.9991,1.0,0,0,0.0036257201839986486,-0.007323394791643789,0.03145973848932426
2019-03-18,2019,2019-01-01,BULL_TREND,0.9877,1.0,0,0,0.0002476609301083066,-0.01165290272649,0.02706031635564088
2019-03-19,2019,2019-01-01,BULL_TREND,0.9867,1.0,0,0,-0.003009942731793891,-0.004532068527990374,0.02747899811889054
2019-03-20,2019,2019-01-01,BULL_TREND,0.941,1.0,0,0,0.011294499736973496,-0.006748387789214827,0.028059133566952887
2019-03-21,2019,2019-01-01,BULL_TREND,1.0,1.0,0,0,-0.019246227401051974,-0.014118096101092603,0.01857934784057136
2019-03-22,2019,2019-01-01,VOLATILE_TRANSITION,0.9993,0.5,0,0,-0.000751541752420648,0.011567070703762283,0.03946328151395351
2019-03-25,2019,2019-01-01,VOLATILE_TRANSITION,0.5637,0.2842,0,0,0.007454236201659414,0.02433293755144561,0.04959802643240252
2019-03-26,2019,2019-01-01,RANGE_LOW_VOL,0.8912,0.75,0,0,-0.005229650868353808,0.017252111722946495,0.039520034291528505
2019-03-27,2019,2019-01-01,RANGE_LOW_VOL,0.9609,0.75,0,0,0.0037909171715457823,0.024209428079510653,0.04434156232160125
2019-03-28,2019,2019-01-01,RANGE_LOW_VOL,0.9795,0.75,0,0,0.006305336274142093,0.02304844369331205,0.04524257086156713
2019-03-29,2019,2019-01-01,RANGE_LOW_VOL,0.7348,0.75,0,0,0.011858865540559815,0.021558924412744096,0.04032127015209008
2019-04-01,2019,2019-01-01,BULL_TREND,0.9993,1.0,0,0,0.0004900864460342103,0.010356172546933662,0.028653760385298988
2019-04-02,2019,2019-01-01,BULL_TREND,0.8714,1.0,0,0,0.0015739054391545881,0.004685821891145414,0.02042191469636201
2019-04-03,2019,2019-01-01,BULL_TREND,0.9582,1.0,0,0,0.0026530780246933894,0.0065284336253839115,0.016618788017279895
2019-04-04,2019,2019-01-01,BULL_TREND,0.9622,1.0,0,0,0.004840194315558488,0.0035868233374491965,0.023852740883451684
2019-04-05,2019,2019-01-01,BULL_TREND,0.9911,1.0,0,0,0.0007624877174323696,0.005509986299874425,0.014727693859126756
2019-04-08,2019,2019-01-01,VOLATILE_TRANSITION,0.6045,0.3864,0,0,-0.005124893470887071,0.004085791054545984,-0.0029780642406473934
2019-04-09,2019,2019-01-01,RANGE_LOW_VOL,0.9504,0.75,0,0,0.003410809863061859,0.009919611856039845,0.0007655957562437976
2019-04-10,2019,2019-01-01,RANGE_LOW_VOL,0.8902,0.75,0,0,-0.0002772064173697242,0.004023782171925783,-0.005653765306870673
2019-04-11,2019,2019-01-01,RANGE_LOW_VOL,0.9816,0.75,0,0,0.006765759099716773,0.0062799550281544825,-0.00038154367681908496
2019-04-12,2019,2019-01-01,RANGE_LOW_VOL,0.8515,0.75,0,0,-0.0006549832138660339,0.00037921309779620493,-0.03205132920145204
2019-04-15,2019,2019-01-01,RANGE_LOW_VOL,0.9476,0.75,0,0,0.0006554124980504561,0.010035288296798006,-0.022657528277077232
2019-04-16,2019,2019-01-01,RANGE_LOW_VOL,0.9962,0.75,0,0,-0.002447021957115547,0.007133829649490497,-0.017576316927813807
2019-04-17,2019,2019-01-01,RANGE_LOW_VOL,0.9983,0.75,0,0,0.0019693015545381165,0.00898275848750707,-0.006045893878686259
2019-04-18,2019,2019-01-01,RANGE_LOW_VOL,0.9996,0.75,0,0,0.0008621684547034381,0.011689210056988308,-0.014412732572890885
2019-04-22,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.00899110949327131,0.012402033389613765,-0.021773029192425186
2019-04-23,2019,2019-01-01,RANGE_LOW_VOL,0.9986,0.75,0,0,-0.0022191012275671884,0.0038928252183358936,-0.021749042727038925
2019-04-24,2019,2019-01-01,RANGE_LOW_VOL,0.9999,0.75,0,0,-0.0006156819561599081,-0.0014369003665228863,-0.022584781468842796
2019-04-25,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.004656940531471365,-0.0029789246964588845,-0.03393289978211156
2019-04-26,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.0015673631917079156,0.0021127940364686904,-0.036229585743887904
2019-04-29,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.0005105700331702323,-0.003573068001380464,-0.0466874737308316
2019-04-30,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.0075163782383019795,-0.020712988419120282,-0.05356786292319904
2019-05-01,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.002158974447085682,-0.014667373748115109,-0.04379588270558976
2019-05-02,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.009787655108103754,-0.015523055560564769,-0.05463993629013353
2019-05-03,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.0041154041400833785,-0.02016777308694606,-0.06618387661184477
2019-05-06,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.016699594602865075,-0.04084409974845049,-0.04197128912262871
2019-05-07,2019,2019-01-01,VOLATILE_TRANSITION,0.9973,0.5,0,0,-0.0013892944788956862,-0.015733101093998836,-0.0172614662092474
2019-05-08,2019,2019-01-01,VOLATILE_TRANSITION,0.7621,0.5,0,0,-0.0030255187941754524,-0.008590074545182569,-0.009494348728184221
2019-05-09,2019,2019-01-01,VOLATILE_TRANSITION,0.9308,0.5,0,0,0.005023522797951374,0.0036278371800957387,0.0034534060224364893
2019-05-10,2019,2019-01-01,RANGE_LOW_VOL,0.9976,0.75,0,0,-0.025130466367657145,-0.007844738290598507,0.003019649238579447
2019-05-13,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.009043514677256725,0.011001881411944359,0.02862657893016407
2019-05-14,2019,2019-01-01,VOLATILE_TRANSITION,0.9996,0.5,0,0,0.005857828013385413,0.010974163349294797,0.017607791375064297
2019-05-15,2019,2019-01-01,VOLATILE_TRANSITION,0.9758,0.5,0,0,0.009260969257817608,0.001999391055648392,0.0158558460915732
2019-05-16,2019,2019-01-01,RANGE_LOW_VOL,0.8952,0.75,0,0,-0.006465006901981263,-0.01932590080481711,0.005422438580726885
2019-05-17,2019,2019-01-01,VOLATILE_TRANSITION,0.8636,0.5,0,0,-0.006612200054873507,-0.010705432893416855,0.012349623737123894
2019-05-20,2019,2019-01-01,VOLATILE_TRANSITION,0.9982,0.5,0,0,0.009015850306032247,-0.013382815182525487,0.029759022949024994
2019-05-21,2019,2019-01-01,VOLATILE_TRANSITION,0.7286,0.5,0,0,-0.0030715247766945897,-0.028760028391828563,0.0228616177406602
2019-05-22,2019,2019-01-01,VOLATILE_TRANSITION,0.6438,0.4845,0,0,-0.012218868878734801,-0.02310693639218997,0.035815345187612424
2019-05-23,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.0022685127595287735,-0.024349440058095473,0.04710396903881797
2019-05-24,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.00930066008510344,-0.029033190184512336,0.04345487385856228
2019-05-28,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.006710463912377174,0.001356410244627737,0.042920583310821714
2019-05-29,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.0027310868869967475,0.01685376501878655,0.04891936807907449
2019-05-30,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.013475221003907856,0.02067907576734851,0.0497717949690788
2019-05-31,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0025430206583585413,0.04497405906020391,0.06958660023114649
2019-06-03,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.02170653478610718,0.05244592798969583,0.0820482326175267
2019-06-04,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.00866204499326706,0.029836831750985837,0.06181801143579779
2019-06-05,2019,2019-01-01,VOLATILE_TRANSITION,0.9998,0.5,0,0,0.006503269413670187,0.019190385519758824,0.06111545574965693
2019-06-06,2019,2019-01-01,VOLATILE_TRANSITION,0.9907,0.5,0,0,0.010006795618877629,0.016783263531435777,0.05306018743917895
2019-06-07,2019,2019-01-01,VOLATILE_TRANSITION,0.9813,0.5,0,0,0.004589087309134987,0.00559721201698804,0.036898070936883576
2019-06-10,2019,2019-01-01,VOLATILE_TRANSITION,0.9507,0.5,0,0,-0.0002422045822152441,0.001384176912979651,0.03344744459511584
2019-06-11,2019,2019-01-01,VOLATILE_TRANSITION,0.6792,0.5,0,0,-0.0017654964350597435,0.012114921904104792,0.03863688571869783
2019-06-12,2019,2019-01-01,RANGE_LOW_VOL,0.9013,0.75,0,0,0.004126111832960522,0.016193740832249448,0.04291320763405304
2019-06-13,2019,2019-01-01,RANGE_LOW_VOL,0.8513,0.75,0,0,-0.0011047051807081543,0.02168663902193524,0.04327758294296813
2019-06-14,2019,2019-01-01,RANGE_LOW_VOL,0.9855,0.75,0,0,0.00038027582938959803,0.02132964433376716,0.044779089256369975
2019-06-17,2019,2019-01-01,RANGE_LOW_VOL,0.9885,0.75,0,0,0.010471112247485426,0.019691432213356785,0.041013085553770035
2019-06-18,2019,2019-01-01,RANGE_LOW_VOL,0.9409,0.75,0,0,0.002257384464875667,-0.0007726594639834161,0.023215004863733846
2019-06-19,2019,2019-01-01,RANGE_LOW_VOL,0.9554,0.75,0,0,0.009553780081916985,-0.004017357184009862,0.02464756658180267
2019-06-20,2019,2019-01-01,BULL_TREND,0.8909,1.0,0,0,-0.001453736185584531,-0.00994439825501281,0.00931291156129066
2019-06-21,2019,2019-01-01,BULL_TREND,0.9596,1.0,0,0,-0.0012243335168438119,-0.0034010028824645877,0.013265619827299568
2019-06-24,2019,2019-01-01,BULL_TREND,0.9595,1.0,0,0,-0.009807937693585234,0.006879115534743407,0.02176122900771582
2019-06-25,2019,2019-01-01,BULL_TREND,0.6319,0.9093,0,0,-0.0009971524341129134,0.019500707224566094,0.03673161723399443
2019-06-26,2019,2019-01-01,RANGE_LOW_VOL,0.7592,0.75,0,0,0.0035459778766355754,0.028677016684967693,0.03280865194460625
2019-06-27,2019,2019-01-01,RANGE_LOW_VOL,0.7053,0.75,0,0,0.005145774983689844,0.023876335784456693,0.03605454269357922
2019-06-28,2019,2019-01-01,VOLATILE_TRANSITION,0.7028,0.5,0,0,0.009078237681169998,0.013037734190434414,0.02887399430491655
2019-07-01,2019,2019-01-01,BULL_TREND,0.992,1.0,0,0,0.0026044757849659206,0.005174743665922188,0.017114670481532146
2019-07-02,2019,2019-01-01,VOLATILE_TRANSITION,0.7448,0.5,0,0,0.007994660142499388,0.007353904537650502,0.003373349661948355
2019-07-03,2019,2019-01-01,VOLATILE_TRANSITION,0.7308,0.5,0,0,-0.0011374202460352478,0.0017073150642799018,-0.013252226465437
2019-07-05,2019,2019-01-01,RANGE_LOW_VOL,0.8198,0.75,0,0,-0.005494547698068786,0.00733766047461204,-0.019567132251163688
2019-07-08,2019,2019-01-01,RANGE_LOW_VOL,0.996,0.75,0,0,0.001245979954147547,0.01324032590837576,-0.04379784230800432
2019-07-09,2019,2019-01-01,RANGE_LOW_VOL,0.999,0.75,0,0,0.004778064464166398,0.008715089756031524,-0.03159557518560108
2019-07-10,2019,2019-01-01,RANGE_LOW_VOL,0.9972,0.75,0,0,0.002344478998081323,-0.0029131557154716825,-0.03563165509536881
2019-07-11,2019,2019-01-01,RANGE_LOW_VOL,0.994,0.75,0,0,0.004476935621086753,-0.0016039339634255079,-0.019010221812578276
2019-07-12,2019,2019-01-01,RANGE_LOW_VOL,0.9847,0.75,0,0,0.0003329252410708694,-0.011575123251862052,-0.0300350373259769
2019-07-15,2019,2019-01-01,RANGE_LOW_VOL,0.9637,0.75,0,0,-0.003225688207910249,-0.009476524027263178,-0.04216150255013884
2019-07-16,2019,2019-01-01,RANGE_LOW_VOL,0.9933,0.75,0,0,-0.00680479584656557,0.0008338852270288744,-0.024117445227573087
2019-07-17,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.003660604270889989,0.01242707721656866,-0.0464834126356688
2019-07-18,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.005554984577384459,0.00391541856541977,-0.04745129446517604
2019-07-19,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.002456807339382916,0.0162870126375374,-0.027997007723015388
2019-07-22,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.007149786314436746,0.011950638431170946,-0.018697543374253667
2019-07-23,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.0046999132313338965,0.002300234866441153,-0.03312974196603269
2019-07-24,2019,2019-01-01,RANGE_LOW_VOL,0.9998,0.75,0,0,-0.004777353047128341,-0.013303132087503888,-0.029823786176431888
2019-07-25,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,0.0066999024682095065,-0.01719960034328849,-0.025466596738354497
2019-07-26,2019,2019-01-01,RANGE_LOW_VOL,0.9999,0.75,0,0,-0.0018205550477062848,-0.031091539347442243,-0.05681931206037072
2019-07-29,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.0024548342262782352,-0.05851554940824977,-0.0446496669405817
2019-07-30,2019,2019-01-01,RANGE_LOW_VOL,1.0,0.75,0,0,-0.010940810854532801,-0.04296369157971691,-0.046056293516690716
2019-07-31,2019,2019-01-01,RANGE_LOW_VOL,0.9979,0.75,0,0,-0.0087074896244278,-0.03180583979085072,-0.028712465591865466
2019-08-01,2019,2019-01-01,VOLATILE_TRANSITION,0.9188,0.5,0,0,-0.007529857354294456,-0.004137974090695495,-0.007665468652522822
2019-08-02,2019,2019-01-01,VOLATILE_TRANSITION,0.9999,0.5,0,0,-0.030073051803103157,-0.003417502224435376,-0.0005810087893279858
2019-08-05,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.014023059366018886,0.014974274546975863,0.02438189721578299
2019-08-06,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.000590387853191654,0.01650450328877673,0.021681759627568242
2019-08-07,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.019620452408104505,-0.014133085048457783,0.03420531571737562
2019-08-08,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.006811839398718322,-0.030549653563766488,0.015087385518741003
2019-08-09,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.012173199100862564,-0.009498306834119563,0.02256375325604343
2019-08-12,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.015551854005649624,0.014788111884592947,0.03492218455525187
2019-08-13,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.029567546812180656,-0.008408837593930962,0.026320126080130013
2019-08-14,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.002641822977791808,0.0301159744493551,0.06125378944907123
2019-08-15,2019,2019-01-01,VOLATILE_TRANSITION,0.9999,0.5,0,0,0.014754967414499998,0.027085653212963523,0.057754728409159295
2019-08-16,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.012047633103393851,-0.01384842295790556,0.039155303623159776
2019-08-19,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.007662553784800852,-0.014812025652942817,0.029384405492709043
2019-08-20,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.008135217469269929,-0.011099997013255813,0.03795373381971934
2019-08-21,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.00030767677177556685,-0.012172887370704544,0.02950930338935498
2019-08-22,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.02568767434665442,0.0007525352515946881,0.024960392729767023
2019-08-23,2019,2019-01-01,VOLATILE_TRANSITION,0.9997,0.5,0,0,0.011058726479435066,0.026680813870571862,0.05173675075494799
2019-08-26,2019,2019-01-01,VOLATILE_TRANSITION,0.9999,0.5,0,0,-0.003923587093671799,0.009514095847761306,0.03207044897902822
2019-08-27,2019,2019-01-01,VOLATILE_TRANSITION,0.9991,0.5,0,0,0.007041458190717664,0.024993962399409764,0.04226426181151499
2019-08-28,2019,2019-01-01,VOLATILE_TRANSITION,0.9998,0.5,0,0,0.012772998586081163,0.0309115598245413,0.03282074693561454
2019-08-29,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.00044442933694532893,0.0186957606372955,0.014300784290454338
2019-08-30,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0058467808871051075,0.019661571689955748,0.019458336714819335
2019-09-03,2019,2019-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.011350226328503688,0.025417762981290615,0.013256077335157546
2019-09-04,2019,2019-01-01,VOLATILE_TRANSITION,0.9028,0.5,0,0,0.012855410427119018,0.02111936534587322,-0.01581361208449683
2019-09-05,2019,2019-01-01,BULL_TREND,0.9871,1.0,0,0,0.0007721325029634851,0.011651152323709946,-0.020343953843660167
2019-09-06,2019,2019-01-01,BULL_TREND,0.9863,1.0,0,0,0.0005032351721230288,0.010199419803440746,-0.00785313812770505
